"RMS Level -> Smooth","0 deg",
4676.79765012957,102.08790007133,
4742.60331831332,102.11218145416,
4809.33491622272,102.140288043516,
4877.00547230777,102.162613477695,
4945.62819833743,102.163060208987,
5015.21649197913,102.13683000474,
5085.78393941439,102.075573688586,
5157.3443179914,101.970578024807,
5229.91159891485,101.816149732773,
5303.49994997362,101.607025097435,
5378.12373830683,101.355306835718,
5453.79753320885,101.08264856804,
5530.53610897378,100.804673876928,
5608.35444777989,100.516289185835,
5687.26774261471,100.203699023001,
5767.29140024127,99.8598741227464,
5848.44104420604,99.5140161641692,
5930.73251788923,99.1991627470142,
6014.18188759801,98.9194878147072,
6098.80544570321,98.652654831268,
6184.61971382022,98.3735439197324,
6271.64144603458,98.0781517862782,
6359.88763217304,97.7979784825852,
6449.37550112053,97.5507389081228,
6540.12252418393,97.311508749786,
6632.14641850307,97.0544175084804,
6725.46515050978,96.775407742273,
6820.0969394356,96.4894587784632,
6916.06026086882,96.2114661065536,
7013.37385036162,95.9318770262867,
7112.05670708789,95.6195785272724,
7212.12809755262,95.2672843619116,
7313.6075593534,94.9002774819196,
7416.51490499484,94.5448753947842,
7520.87022575678,94.2049225439769,
7626.69389561675,93.8734557562776,
7734.00657522779,93.5532658733471,
7842.82921595211,93.2720040954876,
7953.1830639516,93.0469219226472,
8065.08966433585,92.8798942113718,
8178.57086536853,92.7587690145629,
8293.64882273297,92.6684568719047,
8410.3460038578,92.5946803977414,
8528.68519230335,92.5009855509368,
8648.6894922099,92.3534666837849,
8770.38233280841,92.1424601271334,
8893.78747299476,91.8771938182316,
9018.92900596839,91.555445604557,
9145.83136393616,91.1732792304531,
9274.5193228824,90.7285536135754,
9405.01800740609,90.2305277603911,
9537.35289562612,89.6936740050949,
9671.54982415552,89.1183447604735,
9807.63499314576,88.4731692590593,
9945.63497140191,87.7369631003946,
10085.5767015699,86.9088087079026,
10227.4875053967,85.9701371144167,
10371.3950890646,84.8767565849374,
10517.3275486002,83.6545251981318,
10665.31337536,82.3877460175798,
10815.3814615932,81.1880161085816,
10967.5611060819,80.3543092915701,
11121.8820198618,80.2063025760274,
11278.3743320228,80.7059594442278,
11437.0685955911,81.6302054214041,
11597.9957934944,82.8326439490162,
11761.1873446111,84.1774028908231,
11926.6751099038,85.5148527419074,
12094.4913986406,86.7639378341413,
12264.6689747024,87.892690418661,
12437.2410629796,88.9195842963441,
12612.2413558593,89.9027612052431,
12789.7040198029,90.8505826177782,
12969.6637020167,91.7677110002203,
13152.1555372164,92.6806066054439,
13337.2151544866,93.587417075381,
13524.8786842369,94.4701403201688,
13715.182765256,95.3129395201454,
13908.1645518649,96.1111832660525,
14103.8617211704,96.8656911160338,
14302.3124804217,97.5852002410165,
14503.5555744694,98.2762546250498,
14707.63029333,98.9179843372819,
14914.5764798568,99.4693912498784,
15124.4345375189,99.9062714430065,
15337.2454382888,100.285518436036,
15553.0507306424,100.713235676825,
15771.8925476702,101.226968887573,
15993.8136153036,101.793344514707,
16218.8572606561,102.353578626575,
16447.0674204831,102.852796806708,
16678.4886497591,103.299220738498,
16913.1661303771,103.73283079664,
17151.1456799694,104.142261187339,
17392.4737608531,104.480917666714,
17637.1974891011,104.713424267903,
17885.364643741,104.830054217874,
18137.0236760831,104.875623428032,
18392.2237191802,104.871506459128,
18651.0145974197,104.773317902456,
18913.4468362518,104.601111704555,
19179.5716720533,104.435830150418,
19449.441062131,104.282006946759,
19723.1076948661,104.121355949568,
20000.625,103.940255774326,

"RMS Level -> Smooth","30 deg",
Ch1,,
X,Y,
Hz,dBSPL,
18.75,73.1737579460178,
20.625,73.542166989961,
22.5,73.9259162934165,
24.375,74.3090287309405,
24.4510476316561,74.3274971586304,
24.7950902111227,74.4090154789582,
25.1439736995871,74.4658216439286,
25.4977662118738,74.5049432709384,
25.8565368212285,74.5749717271358,
26.2203555728034,74.6755240407847,
26.589293497333,74.7717019149366,
26.9634226250017,74.8310781793263,
27.3428159995066,74.8657637689763,
27.7275476923185,74.9307973168451,
28.1176928171432,75.042105011585,
28.5133275445868,75.142031180228,
28.9145291170263,75.1923684401401,
29.3213758636911,75.2289959961278,
29.7339472159547,75.3088335727096,
30.1523237228433,75.4271318302303,
30.5765870667619,75.5047580961541,
31.0068200794412,75.5430756996224,
31.44310675811,75.5987271605412,
31.8855322818941,75.7054780103736,
32.3341830284464,75.7976492979113,
32.7891465908112,75.8441253392459,
33.2505117945257,75.894331674987,
33.7183687149614,75.986645517713,
34.1928086949106,76.0749734544938,
34.6739243624199,76.1253057900084,
35.1618096488741,76.1782793744496,
35.6565598073356,76.2606484512556,
36.158271431141,76.3347535211064,
36.6670424727596,76.3848194405554,
37.1829722629174,76.4415611732988,
37.7061615299902,76.5116235223536,
38.2367124196694,76.5701957225908,
38.7747285149042,76.6192271367856,
39.3203148561256,76.6727350600001,
39.8735779617533,76.7268381168733,
40.4346258489924,76.7743546195229,
41.0035680549224,76.8172140764324,
41.5805156578826,76.8582264928166,
42.1655812991588,76.8992312761342,
42.7588792049749,76.9338210576632,
43.3605252087941,76.9617639017188,
43.970636773934,76.990652070196,
44.5893330164994,77.0143015658366,
45.2167347286383,77.029670420653,
45.8529644021251,77.0433916825659,
46.498146252275,77.0520842949195,
47.1524062421961,77.053672541884,
47.8158721073814,77.0493377045718,
48.4886733806475,77.0402074625282,
49.1709414174245,77.025055249451,
49.8628094214011,76.9989321213134,
50.564412470531,76.9707895941771,
51.2758875434048,76.9331185819095,
51.9973735459936,76.8832547246694,
52.7290113387683,76.8334602366742,
53.4709437642005,76.7663612576857,
54.2233156746511,76.693968160243,
54.9862739606505,76.6140586351291,
55.759967579577,76.5173247896352,
56.5445475847386,76.4181589825141,
57.3401671548644,76.302475155069,
58.1469816240107,76.1781364725904,
58.9651485118876,76.0440308322137,
59.7948275546128,75.8962692954467,
60.636180735898,75.7404494352669,
61.4893723186738,75.5744738911387,
62.3545688771604,75.3970593577405,
63.231939329388,75.2181415173515,
64.1216549701768,75.0262669800052,
65.0238895045796,74.8423497919606,
65.9388190817951,74.6508801946799,
66.866622329559,74.4775776021198,
67.8074803890188,74.3104713383044,
68.761576950099,74.1748640638508,
69.7290982873636,74.0667147414609,
70.7102332963849,74.0073014399512,
71.7051735306216,74.0001452729316,
72.7141132388178,74.0591896181943,
73.7372494029272,74.189725906814,
74.7747817765712,74.3963621571927,
75.8269129240382,74.6781468761571,
76.8938482598313,75.0313228893584,
77.9757960887732,75.4472042167521,
79.0729676466745,75.9155780821744,
80.1855771415748,76.4265910579062,
81.3138417955641,76.9674923609248,
82.4579818871921,77.5287313708876,
83.6182207944752,78.1045229064466,
84.7947850385075,78.6811974318611,
85.9879043276865,79.2607217393247,
87.1978116025602,79.8335994573762,
88.4247430813058,80.3962045013573,
89.6689383058482,80.9503336360542,
90.930640188627,81.4895133542103,
92.2100950600224,82.0140598690241,
93.5075527164476,82.524378325459,
94.8232664691183,83.0177854518602,
96.1574931935081,83.4948125174207,
97.5104933795003,83.955497279885,
98.882531182245,84.3989379062805,
100.273874473732,84.825615764987,
101.684794895088,85.2356936736881,
103.115567909613,85.6286863420887,
104.566472856559,86.0047847962404,
106.037793005668,86.3644538067896,
107.529815612478,86.707696504628,
109.042831974402,87.0344178581378,
110.577137487604,87.3448080986384,
112.133031704669,87.6391637272214,
113.710818393086,87.9176885745529,
115.310805594558,88.1805546838449,
116.933305685137,88.4280163827351,
118.578635436218,88.6604301133253,
120.247116076381,88.8782297105782,
121.939073354104,89.0819265458014,
123.654837601367,89.2721389562119,
125.394743798139,89.4496279545357,
127.159131637784,89.6153276239558,
128.948345593375,89.7703717631366,
130.762734984955,89.9161203048287,
132.602654047732,90.0541854122618,
134.468462001238,90.1864539495252,
136.360523119466,90.3151014513317,
138.279206801988,90.4425919075167,
140.224887646075,90.5716571274534,
142.197945519828,90.7052493422994,
144.198765636352,90.8464615767131,
146.227738628953,90.9984128232004,
148.285260627411,91.1640994938937,
150.371733335316,91.3462207315447,
152.487564108495,91.5469920224165,
154.633166034547,91.7679675808612,
156.808958013486,92.009895234013,
159.015364839531,92.2726260472697,
161.252817284038,92.5550933628604,
163.521752179606,92.8553639473682,
165.822612505359,93.1707526793492,
168.155847473433,93.497984370921,
170.521912616681,93.833379955223,
172.921269877605,94.1730423332804,
175.354387698549,94.513024255066,
177.821741113152,94.8494678746845,
180.323811839095,95.1787101977784,
182.861088372149,95.4973570383682,
185.434066081544,95.8023294583095,
188.043247306691,96.0908878372109,
190.689141455247,96.3606438552278,
193.372265102579,96.6095656803074,
196.093142092612,96.8359818511444,
198.852303640108,97.0385901026056,
201.650288434373,97.2164751490438,
204.487642744432,97.3691379667358,
207.364920525682,97.4965401014774,
210.28268352804,97.5991633138447,
213.241501405621,97.6780843449249,
216.241951827956,97.7350609950138,
219.284620592768,97.7726213024088,
222.37010174035,97.7941411581265,
225.498997669535,97.8038871334911,
228.671919255312,97.8069923142929,
231.889485968091,97.809326123912,
235.15232599464,97.817220076493,
238.46107636074,97.8370268195119,
241.816383055547,97.8745246523647,
245.218901157716,97.934231223305,
248.669294963298,98.0187430751592,
252.168238115433,98.128246150289,
255.71641373587,98.2603228350918,
259.314514558337,98.410111333711,
262.963243063789,98.570779651315,
266.663311617556,98.7342009649494,
270.415442608428,98.891690152291,
274.220368589683,99.0346848743404,
278.078832422117,99.1553075453736,
281.991587419073,99.2468000492717,
285.959397493515,99.3038634371619,
289.983037307173,99.3229545861642,
294.063292421786,99.3025928558928,
298.200959452472,99.2437145727458,
302.396846223255,99.150079885661,
306.651771924782,99.0286783366703,
310.966567274263,98.8899893655144,
315.342074677651,98.7478395473192,
319.779148394116,98.618508933807,
324.278654702823,98.5187874454732,
328.841472072067,98.463006477813,
333.468491330775,98.459672647343,
338.160615842436,98.5088857287354,
342.918761681464,98.6016916373572,
347.743857812054,98.7217064217905,
352.636846269548,98.8482864693341,
357.598682344353,98.9600118178736,
362.630334768453,99.0375296188359,
367.732785904536,99.0654538379189,
372.907031937792,99.0335343191059,
378.154083070399,98.9375053176394,
383.474963718757,98.7799569559024,
388.87071271349,98.5713265581269,
394.34238350226,98.3306890497861,
399.891044355444,98.0854394832692,
405.517778574698,97.868448196879,
411.223684704453,97.7115849680784,
417.009876746397,97.6365463879428,
422.877484376964,97.6470182073172,
428.827653167893,97.7271091079944,
434.861544809881,97.8473896731361,
440.980337339389,97.9749006859716,
447.185225368639,98.082182848824,
453.477420318846,98.1528096457768,
459.85815065673,98.1834974933693,
466.328662134359,98.1836012155351,
472.890218032364,98.1722197754099,
479.544099406582,98.1726340151326,
486.291605338157,98.2045020342584,
493.134053187176,98.2761966430156,
500.072778849862,98.3810877758705,
507.10913701939,98.5001576359769,
514.244501450375,98.6096756694964,
521.480265227075,98.6902081196784,
528.817841035376,98.7337314773304,
536.258661438597,98.7472740564192,
543.804179157182,98.7521807244648,
551.455867352323,98.7779450580287,
559.21521991357,98.8507068236776,
567.083751750503,98.9803662934658,
575.062999088488,99.1537906758047,
583.15451976861,99.3390167084052,
591.35989355182,99.4975728265236,
599.680722427358,99.5975884089054,
608.118630925528,99.6227673916931,
616.675266434856,99.5764692429269,
625.35229952373,99.4814709702973,
634.151424266547,99.3748902747386,
643.074358574466,99.2973188347796,
652.122844530804,99.2782369616244,
661.298648731153,99.3248973395053,
670.603562628285,99.4221021060384,
680.039402881912,99.542342831061,
689.60801171336,99.658117983443,
699.31125726524,99.7492510807962,
709.151033966181,99.8042649103106,
719.129262900685,99.8191785310414,
729.247892184199,99.7973355927524,
739.508897343454,99.7513107910812,
749.914281702166,99.7043702107585,
760.46607677215,99.6866286163778,
771.166342649952,99.7231798297812,
782.017168419054,99.8195848937338,
793.020672557736,99.957157514015,
804.179003352686,100.104680655607,
815.49433931842,100.238169275277,
826.968889622607,100.353518168165,
838.604894517384,100.463005477699,
850.404625776733,100.578103104092,
862.370387140011,100.692395622473,
874.504514761731,100.780615589591,
886.809377667657,100.81563813954,
899.287378217333,100.788414423479,
911.940952573103,100.713982575995,
924.772571175746,100.618169663538,
937.784739226793,100.516509209345,
950.979997177634,100.408131247615,
964.360921225507,100.293882083882,
977.930123816469,100.196166040834,
991.690254155437,100.147497503724,
1005.64399872341,100.15057593798,
1019.79408180198,100.164024985655,
1034.14326600518,100.150704220932,
1048.69435281889,100.142406668712,
1063.45018314776,100.233979689542,
1078.41363786987,100.475520996727,
1093.58763839917,100.785152258479,
1108.97514725587,101.022600136641,
1124.57916864481,101.129604251432,
1140.40274904199,101.177836528116,
1156.4489777894,101.280973054985,
1172.72098769809,101.448986141372,
1189.22195565988,101.573485981863,
1205.95510326759,101.568365079965,
1222.92369744397,101.472809053633,
1240.1310510796,101.405610640474,
1257.58052367961,101.42466988667,
1275.27552201962,101.473115888246,
1293.21950081086,101.475660142541,
1311.41596337468,101.414575956318,
1329.86846232646,101.301759673619,
1348.58060026928,101.145101827291,
1367.55603049725,100.972414681985,
1386.79845770876,100.831366940643,
1406.3116387298,100.719214111726,
1426.09938324738,100.571680662395,
1446.16555455339,100.369226693161,
1466.51407029879,100.194404412591,
1487.14890325852,100.132098446415,
1508.07408210712,100.156088874906,
1529.29369220526,100.167356760147,
1550.81187639738,100.099075946525,
1572.6328358205,99.9781286016282,
1594.76083072445,99.9046638574539,
1617.20018130362,99.9145232455905,
1639.95526854043,99.9143782806483,
1663.03053506062,99.8443936567352,
1686.43048600069,99.7575015166714,
1710.15968988738,99.6684642575036,
1734.22277952968,99.5328333425464,
1758.62445292328,99.3890507197069,
1783.36947416783,99.2787678916089,
1808.46267439702,99.1381109334906,
1833.90895272184,98.9427777645467,
1859.71327718704,98.7373631359729,
1885.88068574108,98.5440698657053,
1912.41628721971,98.4090501184856,
1939.32526234342,98.3259384834025,
1966.61286472891,98.2083916247922,
1994.28442191477,98.0926215448569,
2022.34533640161,98.0562688319006,
2050.80108670685,98.0796698144997,
2079.65722843429,98.1417639792561,
2108.91939535881,98.218057979023,
2138.59330052626,98.3316855076471,
2168.68473736884,98.5589613611377,
2199.19958083625,98.9033036885477,
2230.14378854264,99.3117679865062,
2261.52340192977,99.7683619768012,
2293.34454744652,100.287473649654,
2325.61343774501,100.771838618264,
2358.33637289353,101.142260605824,
2391.51974160652,101.465599956969,
2425.17002249193,101.747127202392,
2459.29378531602,101.920328309702,
2493.89769228608,102.014657301037,
2528.98849935109,102.048686839296,
2564.57305752076,101.98530924426,
2600.65831420308,101.905302692994,
2637.25131456071,101.825025920391,
2674.35920288647,101.673504666524,
2711.98922399812,101.502358272871,
2750.14872465289,101.354465170705,
2788.84515498176,101.190245162279,
2828.08606994406,101.018468773792,
2867.87913080241,100.842303565071,
2908.23210661856,100.657856922209,
2949.15287577011,100.485220317002,
2990.64942748872,100.31789540566,
3032.72986341988,100.159748805285,
3075.40239920462,100.020774844339,
3118.67536608357,99.8886452667076,
3162.55721252344,99.754380471003,
3207.05650586654,99.6240189776776,
3252.18193400341,99.5054037585018,
3297.942307069,99.4050647078057,
3344.34655916277,99.3179804038416,
3391.4037500929,99.2394849162048,
3439.12306714515,99.1551286097236,
3487.51382687652,99.0390074100795,
3536.58547693419,98.9278397050884,
3586.34759790005,98.7999377356261,
3636.80990516119,98.6266131736278,
3687.98225080667,98.4391401913953,
3739.87462555105,98.2331958934078,
3792.4971606849,97.9815071584373,
3845.86013005282,97.7111871864073,
3899.97395205929,97.4513078987993,
3954.84919170268,97.1706857920447,
4010.49656263795,96.8703163590761,
4066.92692926836,96.5565542175635,
4124.15130886656,96.1903509941511,
4182.18087372562,95.7660771850118,
4241.0269533402,95.2984575301493,
4300.70103661856,94.7842597181426,
4361.21477412554,94.2050528310134,
4422.57998035726,93.5639837363129,
4484.80863604764,92.8773030078601,
4547.91289050757,92.1621786432697,
4611.90506399685,91.4425109801906,
4676.79765012957,90.7076080743592,
4742.60331831332,89.9477173405216,
4809.33491622272,89.1562453945482,
4877.00547230777,88.3683793059074,
4945.62819833743,87.5718406585502,
5015.21649197913,86.7050543745871,
5085.78393941439,85.7685218683538,
5157.3443179914,84.792140295114,
5229.91159891485,83.9111385059975,
5303.49994997362,83.3143492289014,
5378.12373830683,82.8744883439096,
5453.79753320885,82.5087013006146,
5530.53610897378,82.3356965640949,
5608.35444777989,82.4047740005972,
5687.26774261471,82.5974725085256,
5767.29140024127,82.8776822686302,
5848.44104420604,83.2404297736617,
5930.73251788923,83.6883329566766,
6014.18188759801,84.2565695630424,
6098.80544570321,84.8853367670926,
6184.61971382022,85.5391722557835,
6271.64144603458,86.2484368055915,
6359.88763217304,87.0554921388862,
6449.37550112053,87.941491240066,
6540.12252418393,88.8211642079082,
6632.14641850307,89.584312615473,
6725.46515050978,90.1842561264796,
6820.0969394356,90.6597180977682,
6916.06026086882,91.0436018137731,
7013.37385036162,91.3995728769944,
7112.05670708789,91.7680868780849,
7212.12809755262,92.1221647809016,
7313.6075593534,92.4438001119474,
7416.51490499484,92.75635018158,
7520.87022575678,93.077114873708,
7626.69389561675,93.4080124173334,
7734.00657522779,93.7730152784015,
7842.82921595211,94.1769770538883,
7953.1830639516,94.5934830250718,
8065.08966433585,94.9960460156275,
8178.57086536853,95.3722891301382,
8293.64882273297,95.7163094575535,
8410.3460038578,96.0370957852936,
8528.68519230335,96.3548511640455,
8648.6894922099,96.6620699756664,
8770.38233280841,96.9398127403246,
8893.78747299476,97.17643523259,
9018.92900596839,97.3700582063881,
9145.83136393616,97.5255094475652,
9274.5193228824,97.6525020335884,
9405.01800740609,97.7622002210282,
9537.35289562612,97.8602585184084,
9671.54982415552,97.9464808601783,
9807.63499314576,98.0181317269749,
9945.63497140191,98.0813560225153,
10085.5767015699,98.1420579351728,
10227.4875053967,98.206841799099,
10371.3950890646,98.2713950552546,
10517.3275486002,98.3212873347143,
10665.31337536,98.3367831282148,
10815.3814615932,98.3140504751807,
10967.5611060819,98.2645126548971,
11121.8820198618,98.1972708311821,
11278.3743320228,98.1106403451389,
11437.0685955911,98.0026090248108,
11597.9957934944,97.8760979986734,
11761.1873446111,97.7367103456999,
11926.6751099038,97.5975622223024,
12094.4913986406,97.4621319490062,
12264.6689747024,97.3217890387456,
12437.2410629796,97.1652826178331,
12612.2413558593,96.9786669892136,
12789.7040198029,96.763454035421,
12969.6637020167,96.5507866797729,
13152.1555372164,96.3610635083816,
13337.2151544866,96.1749233724094,
13524.8786842369,95.9599688450971,
13715.182765256,95.714709102166,
13908.1645518649,95.4551606700618,
14103.8617211704,95.1844390841038,
14302.3124804217,94.8774034303849,
14503.5555744694,94.4870411915114,
14707.63029333,93.982882482947,
14914.5764798568,93.370210011386,
15124.4345375189,92.648637500208,
15337.2454382888,91.7838443142304,
15553.0507306424,90.7787625253404,
15771.8925476702,89.6789391890216,
15993.8136153036,88.6052986388254,
16218.8572606561,87.7979440785442,
16447.0674204831,87.6391372101125,
16678.4886497591,88.5103547366768,
16913.1661303771,90.1915637323941,
17151.1456799694,91.9872538403759,
17392.4737608531,93.4970617765415,
17637.1974891011,94.6186889428163,
17885.364643741,95.3802677030959,
18137.0236760831,95.903419902922,
18392.2237191802,96.3027614046963,
18651.0145974197,96.5672475956256,
18913.4468362518,96.6652094447078,
19179.5716720533,96.6341644103279,
19449.441062131,96.4852088251109,
19723.1076948661,96.2485724581545,
20000.625,96.0301582536029,

"RMS Level -> Smooth","45 deg",
Ch1,,
X,Y,
Hz,dBSPL,
18.75,73.6159924660423,
20.625,73.5603224392154,
22.5,73.5303586747828,
24.375,73.5343246074026,
24.4510476316561,73.535501875704,
24.7950902111227,73.5419560852401,
25.1439736995871,73.5472695747936,
25.4977662118738,73.551604680744,
25.8565368212285,73.560464930967,
26.2203555728034,73.575383258728,
26.589293497333,73.5925749603754,
26.9634226250017,73.6044437130898,
27.3428159995066,73.6123428801385,
27.7275476923185,73.6287419609474,
28.1176928171432,73.6591918498592,
28.5133275445868,73.6893101084748,
28.9145291170263,73.7057483397879,
29.3213758636911,73.7194272490064,
29.7339472159547,73.7513464922127,
30.1523237228433,73.8012250121647,
30.5765870667619,73.8359130269564,
31.0068200794412,73.8547811219861,
31.44310675811,73.8853241750944,
31.8855322818941,73.9460166620368,
32.3341830284464,74.0003786522998,
32.7891465908112,74.0298687972167,
33.2505117945257,74.0657485969648,
33.7183687149614,74.1341477980277,
34.1928086949106,74.2011790674274,
34.6739243624199,74.2421028551634,
35.1618096488741,74.2903289384672,
35.6565598073356,74.3678908874833,
36.158271431141,74.4392370143744,
36.6670424727596,74.4917013121717,
37.1829722629174,74.5572417203936,
37.7061615299902,74.640323433353,
38.2367124196694,74.7126550844627,
38.7747285149042,74.7801644078105,
39.3203148561256,74.859230591581,
39.8735779617533,74.9419079801771,
40.4346258489924,75.0213273768702,
41.0035680549224,75.1012769890508,
41.5805156578826,75.1826701219805,
42.1655812991588,75.2716801660074,
42.7588792049749,75.3576953391825,
43.3605252087941,75.4360548836531,
43.970636773934,75.5287818846354,
44.5893330164994,75.6203033524726,
45.2167347286383,75.6967380553748,
45.8529644021251,75.79066099708,
46.498146252275,75.8831897603826,
47.1524062421961,75.9582575661018,
47.8158721073814,76.0530918822977,
48.4886733806475,76.1407494814019,
49.1709414174245,76.2156630773377,
49.8628094214011,76.309415747839,
50.564412470531,76.3878324613416,
51.2758875434048,76.4647798447335,
51.9973735459936,76.5512462964896,
52.7290113387683,76.6213723302671,
53.4709437642005,76.6990393800894,
54.2233156746511,76.7722629623164,
54.9862739606505,76.8388064975982,
55.759967579577,76.9092630550104,
56.5445475847386,76.971166576567,
57.3401671548644,77.0330196043319,
58.1469816240107,77.0914324526519,
58.9651485118876,77.1453087996613,
59.7948275546128,77.1975406603851,
60.636180735898,77.2452998237684,
61.4893723186738,77.2898960892303,
62.3545688771604,77.3319009623279,
63.231939329388,77.3693383969185,
64.1216549701768,77.4054174915595,
65.0238895045796,77.4369226401379,
65.9388190817951,77.4675930065821,
66.866622329559,77.4947004212396,
67.8074803890188,77.5215559190464,
68.761576950099,77.5464013850782,
69.7290982873636,77.572154045173,
70.7102332963849,77.5979193507079,
71.7051735306216,77.6264924923187,
72.7141132388178,77.657756912101,
73.7372494029272,77.694455123697,
74.7747817765712,77.737369775072,
75.8269129240382,77.7890404422355,
76.8938482598313,77.8511826594985,
77.9757960887732,77.9261954580306,
79.0729676466745,78.0161135505553,
80.1855771415748,78.1236026942231,
81.3138417955641,78.2503777083513,
82.4579818871921,78.3985240144896,
83.6182207944752,78.5705691382734,
84.7947850385075,78.7658230924796,
85.9879043276865,78.9875813079225,
87.1978116025602,79.2345179169783,
88.4247430813058,79.5058988238259,
89.6689383058482,79.8030493385559,
90.930640188627,80.122369562941,
92.2100950600224,80.4626680420056,
93.5075527164476,80.8227960795039,
94.8232664691183,81.1990335258638,
96.1574931935081,81.5893663579406,
97.5104933795003,81.9915097307018,
98.882531182245,82.4022987365894,
100.273874473732,82.8196992288095,
101.684794895088,83.2415980716206,
103.115567909613,83.6653561724189,
104.566472856559,84.0891013728687,
106.037793005668,84.5114933690182,
107.529815612478,84.9309019740572,
109.042831974402,85.3456930286164,
110.577137487604,85.7546856792461,
112.133031704669,86.1569865568333,
113.710818393086,86.5517132076468,
115.310805594558,86.9380087874985,
116.933305685137,87.3151584157823,
118.578635436218,87.6826019723474,
120.247116076381,88.0398753353532,
121.939073354104,88.3865709716723,
123.654837601367,88.7223367515534,
125.394743798139,89.0468866985207,
127.159131637784,89.360005145094,
128.948345593375,89.6615442556364,
130.762734984955,89.9514211372212,
132.602654047732,90.2296181595811,
134.468462001238,90.4961867551089,
136.360523119466,90.7512537357935,
138.279206801988,90.9950292987969,
140.224887646075,91.227816308468,
142.197945519828,91.4500206520854,
144.198765636352,91.6621624166642,
146.227738628953,91.8648874615965,
148.285260627411,92.0589786927044,
150.371733335316,92.2453659552827,
152.487564108495,92.4251330740395,
154.633166034547,92.5995203053417,
156.808958013486,92.7699203718785,
159.015364839531,92.9378661421342,
161.252817284038,93.1050076178931,
163.521752179606,93.2730757233109,
165.822612505359,93.4438316099354,
168.155847473433,93.6190022872035,
170.521912616681,93.8002043391984,
172.921269877605,93.9888584319366,
175.354387698549,94.1861006850023,
177.821741113152,94.3926990018798,
180.323811839095,94.608982004837,
182.861088372149,94.8347893794477,
185.434066081544,95.069449193343,
188.043247306691,95.3117840307584,
190.689141455247,95.5601473818928,
193.372265102579,95.8124851302581,
196.093142092612,96.0664150975982,
198.852303640108,96.3193175375682,
201.650288434373,96.5684288107126,
204.487642744432,96.8109309548746,
207.364920525682,97.0440340204742,
210.28268352804,97.2650479641723,
213.241501405621,97.471444812181,
216.241951827956,97.6609124539983,
219.284620592768,97.8314030773695,
222.37010174035,97.9811798971036,
225.498997669535,98.1088660257904,
228.671919255312,98.2134992329939,
231.889485968091,98.2945957375373,
235.15232599464,98.3522248333698,
238.46107636074,98.3870940983284,
241.816383055547,98.4006413878879,
245.218901157716,98.3951246098254,
248.669294963298,98.3736930136938,
252.168238115433,98.3404148071037,
255.71641373587,98.3002269469374,
259.314514558337,98.2587676931112,
262.963243063789,98.2220568811758,
266.663311617556,98.1960095775718,
270.415442608428,98.1858093184918,
274.220368589683,98.1952215505249,
278.078832422117,98.2259770992008,
281.991587419073,98.2773724503504,
285.959397493515,98.3461991153936,
289.983037307173,98.4270342895515,
294.063292421786,98.5128327615589,
298.200959452472,98.5956968894923,
302.396846223255,98.66769035311,
306.651771924782,98.7215958467085,
310.966567274263,98.7515709282634,
315.342074677651,98.7537025847033,
319.779148394116,98.7264823954892,
324.278654702824,98.6712135574175,
328.841472072067,98.592317476396,
333.468491330775,98.4974351767331,
338.160615842436,98.3971345700325,
342.918761681464,98.30398457211,
347.743857812054,98.2308227848858,
352.636846269548,98.1883042480982,
357.598682344353,98.1822452295476,
362.630334768453,98.2116329052978,
367.732785904537,98.2681196755274,
372.907031937792,98.3372578483772,
378.154083070399,98.4010047656415,
383.474963718757,98.4406515488037,
388.87071271349,98.4394835268639,
394.34238350226,98.3849287456102,
399.891044355444,98.2703492050858,
405.517778574698,98.096785894368,
411.223684704453,97.8748236385023,
417.009876746397,97.626235051707,
422.877484376964,97.384145037939,
428.827653167893,97.1894663392295,
434.861544809881,97.081650294491,
440.980337339389,97.0852297534106,
447.185225368639,97.1990148723203,
453.477420318846,97.3956756820894,
459.85815065673,97.6321779257059,
466.328662134359,97.8637564718538,
472.890218032364,98.0542265700517,
479.544099406582,98.1806997573244,
486.291605338157,98.2344497514771,
493.134053187176,98.2200395945198,
500.072778849862,98.1536242490909,
507.10913701939,98.0601408362693,
514.244501450375,97.9686301049404,
521.480265227075,97.9056444490887,
528.817841035376,97.8884851127977,
536.258661438597,97.9214232186642,
543.804179157183,97.9970749897738,
551.455867352323,98.1018981046631,
559.21521991357,98.2222789080293,
567.083751750503,98.3479995100454,
575.062999088488,98.4721089756675,
583.15451976861,98.5884140623317,
591.35989355182,98.6889132310125,
599.680722427358,98.7633029709348,
608.118630925528,98.8014210268871,
616.675266434856,98.7978897956521,
625.35229952373,98.757053775281,
634.151424266547,98.6956872264105,
643.074358574466,98.6407520846854,
652.122844530804,98.620603731602,
661.298648731153,98.6520452759455,
670.603562628285,98.7308978496828,
680.039402881912,98.8336674142614,
689.60801171336,98.9297605543883,
699.31125726524,98.9959355766216,
709.151033966181,99.0249100781126,
719.129262900685,99.0250903667905,
729.247892184199,99.0129126349347,
739.508897343454,99.0027996682929,
749.914281702166,99.0017842617616,
760.46607677215,99.0129631562024,
771.166342649952,99.0438325880849,
782.017168419054,99.1091445609592,
793.020672557736,99.2208538919828,
804.179003352686,99.3707690640507,
815.49433931842,99.5234306672841,
826.968889622607,99.6305926039009,
838.604894517384,99.6590880195119,
850.404625776733,99.614121863318,
862.370387140011,99.5426918502557,
874.504514761731,99.5067368560813,
